coin,symbol,price,date,mkt_cap_to_volume_ratio,price_change_7d,price_change_24h,liquidity_ratio,moving_average_mkt_cap_7d,std_dev_price_7d
Somnium Space CUBEs,CUBE,6.89,2022-03-17,236.49115073412128,5.043859649122807,0.16779661016949143,0.004228488029661055,129195994.14285715,2.756836671098498
cUNI,CUNI,0.177688,2022-03-16,106.20821328552184,-0.8481299145299145,-0.3829034947136797,0.009415467684327562,106944140.85714285,2.8555998432638274
cUNI,CUNI,0.186789,2022-03-17,111.60482723496558,-0.8417042372881356,0.05121899059024804,0.008960185905710554,108152648.57142857,2.9426415646672863
Celo Dollar,CUSD,0.999208,2022-03-16,107.5990214403661,-0.14597606837606836,0.44748152752535253,0.009293764818802031,108160574.71428572,2.9526853680119407
Celo Dollar,CUSD,1.0,2022-03-17,28.60281135251712,2.2089748608909394,0.000792627761186937,0.034961598273520675,96847925.57142857,2.893583831161735
cUSDC,CUSDC,0.022533007284,2022-03-16,266.05859022340087,-0.9300141093472893,-0.3829034947136797,1.707946199933153e-08,422749261.71428573,2.9281670853095396
cUSDC,CUSDC,0.022557565168,2022-03-17,266.05859022340087,-0.9961766838698305,0.0010898626930031519,4.734349632360127e-07,764184826.4285715,2.489495798553775
cUSDT,CUSDT,0.021768404499,2022-03-16,266.05859022340087,-0.9968405798985486,-0.034984301857165834,1.0460710127296221e-05,862145538.4285715,0.4513749383781059
cUSDT,CUSDT,0.021768404499,2022-03-17,266.05859022340087,-0.877490857576201,0.0,6.857191603511443e-06,960557072.4285715,0.4647832542386306
Civic,CVC,0.268256,2022-03-16,11.952076869319638,0.43614452671195836,0.44748152752535253,0.08366746724721527,973130016.2857143,0.4617573424717112
Civic,CVC,0.28617,2022-03-17,3.1069616200522305,-0.7136031737135812,0.0667794942144817,0.20762941343720714,988716378.5714285,0.3582733757578046
Convex Finance,CVX,17.790167875,2022-03-16,21.640180893698613,17.29,0.44748152752535253,0.046210334604512904,1116805810.142857,6.873515296244576
Convex Finance,CVX,17.790167875,2022-03-17,45.58511502624081,51.66064267448294,0.02296336796063425,0.021936985338840448,911644754.1428572,8.968066401364986
Convex CRV,CVXCRV,1.95,2022-03-16,266.05859022340087,51.66064267448294,-0.3829034947136797,0.0002659683486255189,611338397.5714285,8.804459311304011
Convex CRV,CVXCRV,2.1,2022-03-17,266.05859022340087,51.66064267448294,0.0769230769230771,0.0007203189044897896,556895338.7142857,8.616077362369051
Constellation,DAG,0.152116,2022-03-16,266.05859022340087,5.987926010240573,-0.3829034947136797,0.0026657663173245026,500706797.0,8.60126660316087
Constellation,DAG,0.149017,2022-03-17,266.05859022340087,-0.4444970475963258,-0.020372610376291678,0.002455876394315801,528911031.71428573,8.614537233902865
Dai,DAI,0.999429,2022-03-16,30.134798766405044,2.492431072439459,0.44748152752535253,0.033184226904970165,1840804827.142857,8.540302532388763
Dai,DAI,1.0,2022-03-17,40.456853303362415,-0.9453253143794423,0.0005713262272757369,0.02471769103003591,2667166723.5535717,6.7156779298941585
DAO Maker,DAO,2.19,2022-03-16,55.125492331305146,-0.882950293960449,0.44748152752535253,0.018140427553734722,2667166723.5535717,0.8786953385988525
DAO Maker,DAO,2.19,2022-03-17,75.60319455414754,0.12307692307692308,0.0,0.01322695430923614,2667166723.5535717,0.9158207502817712
Dash,DASH,17.790167875,2022-03-16,4.218897458313998,45.49523809523809,0.44748152752535253,0.20762941343720714,2667166723.5535717,36.493203011688564
Dash,DASH,17.790167875,2022-03-17,6.224150123409978,51.66064267448294,-0.007476444080295019,0.1606645052211783,2667166723.5535717,46.83419978256479
Dawn Protocol,DAWN,1.7,2022-03-16,50.77056452863585,10.408094378493727,-0.3829034947136797,0.01969645225110655,2667166723.5535717,46.67988906623669
Dawn Protocol,DAWN,1.72,2022-03-17,30.77058116370554,0.7209826811109143,0.0117647058823529,0.03249857370843285,1736038397.5714285,46.608727367027214
Decred,DCR,17.790167875,2022-03-16,31.445314744247266,51.66064267448294,0.44748152752535253,0.031801239966375086,499195742.5714286,45.78112472471116
Decred,DCR,17.790167875,2022-03-17,68.33870561428175,23.12785388127854,-0.07086337260418485,0.014632995913680509,575878737.4285715,43.29157951900128
Dent,DENT,0.002351313514,2022-03-16,11.791906342703474,-0.9989263408611873,-0.3829034947136797,0.08480392999549001,579551111.1428572,43.6523525066679
Dent,DENT,0.002405588079,2022-03-17,14.986387574724812,-0.9999753626784207,0.02308265770465856,0.06672722128757319,464517379.71428573,38.98925773358297
DEAPCOIN,DEP,0.027606422572,2022-03-16,24.358174646167125,-0.9997151333962233,0.44748152752535253,0.04105397939403291,335857334.85714287,26.4660884751847
DEAPCOIN,DEP,0.027101682754,2022-03-17,24.639353333637825,-0.9840578336741177,-0.01828341997894134,0.04058548073316489,336353097.5714286,26.62555881483527
Dero,DERO,10.86,2022-03-16,148.34386197318256,5.313953488372093,0.44748152752535253,0.006741094553550041,335672048.4285714,26.03018277023074
Dero,DERO,10.93,2022-03-17,216.22956448321958,-0.8078072797608581,0.006445672191528473,0.00462471448985231,240781767.7142857,19.28963765551497
Decentralized Social,DESO,17.790167875,2022-03-16,266.05859022340087,-0.3571158213474641,0.44748152752535253,0.0021700164535783306,186653713.7142857,12.558203244214575
Decentralized Social,DESO,17.790167875,2022-03-17,266.05859022340087,51.66064267448294,-0.04091845746246692,0.0019392389351154922,203731287.2857143,14.924981783508517
Decentral Games,DG,0.306293,2022-03-16,136.20473022220298,51.66064267448294,-0.3829034947136797,0.007341888922422961,187464595.85714287,14.882517861364699
Decentral Games,DG,0.322954,2022-03-17,95.45987709792014,10.698509618829,0.054395627715945416,0.01047560535798959,186879088.2857143,14.841058290758301
DigiByte,DGB,0.019668130187,2022-03-16,18.941695062569757,-0.2742838012854705,-0.3829034947136797,0.05279358561610871,211310813.7142857,14.842117596251668
DigiByte,DGB,0.01993648681,2022-03-17,24.924716377419763,-0.9981642277338858,0.013644236663502118,0.040120817619651535,237284901.2857143,15.613123820590223
Divi,DIVI,0.06259333954,2022-03-16,266.05859022340087,-0.9942732534730101,0.44748152752535253,0.0013470167181008977,244420682.2857143,16.170628862124893
Divi,DIVI,0.064853595251,2022-03-17,266.05859022340087,-0.99809085677801,0.036110163279522656,0.001124422729699055,219612971.2857143,12.2646090340114
Dock,DOCK,0.033479547514,2022-03-16,21.73750042426879,-0.9989723895790669,-0.3829034947136797,0.046003449360881986,180622219.0,0.1352668690159554
Dock,DOCK,0.033661853536,2022-03-17,29.334804478811424,-0.8900991745289641,0.005445295278371454,0.034089199425968615,174054532.42857143,0.10887107738418939
DODO,DODO,0.391699,2022-03-16,2.0703505574446455,0.21286313221077924,0.44748152752535253,0.20762941343720714,172151724.14285713,0.13455358433726894
DODO,DODO,0.395012,2022-03-17,4.598599454784145,19.083861365789115,0.008458025167283889,0.20762941343720714,145932346.85714287,0.17176930085555742
Dogecoin,DOGE,0.11566,2022-03-16,33.88870309216552,4.801423345159577,-0.3829034947136797,0.02950835850166195,2290242908.857143,0.1639692833323326
Dogecoin,DOGE,0.11685,2022-03-17,42.60850817927827,0.8668120419637861,0.010288777451149977,0.023469491017907275,2667166723.5535717,0.16001356903614172
Everdome,DOME,0.042328407322,2022-03-16,8.122849097342355,-0.3473236578762019,-0.3829034947136797,0.12310951342518246,2667166723.5535717,0.162556777008696
Everdome,DOME,0.047881406153,2022-03-17,6.8559661963978265,0.4301688555670484,0.1311884661465601,0.1458583620971479,2667166723.5535717,0.1607513593043365
Polkadot,DOT,17.790167875,2022-03-16,26.469815602289305,51.66064267448294,0.44748152752535253,0.03777888048126458,2667166723.5535717,6.9429792066248845
Polkadot,DOT,17.790167875,2022-03-17,31.069233860613586,47.20027623251527,0.017789757412398854,0.03218618149666375,2667166723.5535717,9.063215701424093
DeFi Pulse Index,DPI,17.790167875,2022-03-16,266.05859022340087,51.66064267448294,0.44748152752535253,0.002848383674625508,2667166723.5535717,57.02685029768192
DeFi Pulse Index,DPI,17.790167875,2022-03-17,266.05859022340087,51.66064267448294,0.020595996653150372,0.0035480327903182176,2667166723.5535717,73.40162935863974
Dopex,DPX,17.790167875,2022-03-16,43.31056960164586,51.66064267448294,0.44748152752535253,0.02308905214587616,2667166723.5535717,409.527329649506
Dopex,DPX,17.790167875,2022-03-17,68.8414301896072,51.66064267448294,0.04241035750439548,0.01452613632874477,2667166723.5535717,531.0208622321379
DUSK Network,DUSK,0.325281,2022-03-16,4.65449861295502,5.793472166640193,-0.3829034947136797,0.20762941343720714,2667166723.5535717,530.9878973210131
DUSK Network,DUSK,0.32285,2022-03-17,12.090191571459489,-0.9825956873315363,-0.007473538263839452,0.0827116753352886,2667166723.5535717,533.0895822789008
Dvision Network,DVI,0.348705,2022-03-16,96.14102073643541,-0.9815304555084746,0.08008363016880882,0.010401387382202207,129272640.71428572,535.2016978146136
Dvision Network,DVI,0.380746,2022-03-17,37.91928340130118,-0.9975494239557187,0.09188569134368585,0.026371806381912947,132087931.57142857,548.7670837806733
dYdX,DYDX,4.64,2022-03-16,4.175767766487111,-0.9707384751213974,0.44748152752535253,0.20762941343720714,178112322.7142857,560.7367610717213
dYdX,DYDX,4.8,2022-03-17,4.85624719238758,-0.9957376525121211,0.034482758620689724,0.20592032497183257,208120970.7142857,443.0158560078208
Elrond,EGLD,17.790167875,2022-03-16,11.136550035746552,-0.8615299429252917,0.44748152752535253,0.08979441539706276,685058842.1428572,60.79170573786205
Elrond,EGLD,17.790167875,2022-03-17,21.524436326929607,51.66064267448294,-0.020732082436173527,0.046458824045899974,1168049967.7142856,77.50089857950286
aelf,ELF,0.318783,2022-03-16,11.291232738102332,-0.012597181353569908,-0.3829034947136797,0.0885642890545949,1170355993.857143,77.5013108644103
aelf,ELF,0.320715,2022-03-17,22.15643372467078,-0.08026842173183646,0.006060549025512563,0.04513361727914355,1179230387.5714285,77.5041472674237
Escoin Token,ELG,3.37,2022-03-16,266.05859022340087,7.8510450536578205,0.44748152752535253,0.0029987244847273836,1198700326.857143,77.20921566169491
Escoin Token,ELG,3.31,2022-03-17,266.05859022340087,-0.28663793103448265,-0.017804154302670683,0.003165424477840894,1174699106.142857,77.3348993100837
Dogelon Mars,ELON,7.24104e-07,2022-03-16,35.98303549274495,-0.999999849145,-0.3829034947136797,0.027790873846694344,1172336045.7142856,77.79849950488715
Dogelon Mars,ELON,7.16912e-07,2022-03-17,48.852107369969296,-0.9999999955895909,-0.00993227492183446,0.02046994600308127,721577713.1428572,59.72226310884712
Enjin Coin,ENJ,1.4,2022-03-16,9.719268417656167,-0.9912049252418645,0.44748152752535253,0.10288840240108867,405905080.14285713,1.5064361838238258
Enjin Coin,ENJ,1.42,2022-03-17,11.758120594632144,3.4544407951490514,0.014285714285714235,0.08504760535085201,575108456.1428572,1.4499535285542233
Ethereum Name Service,ENS,14.05,2022-03-16,8.306337904476415,42.80836568292722,0.44748152752535253,0.12038999755368542,600571038.5714285,4.906848315978191
Ethereum Name Service,ENS,15.1,2022-03-17,2.679551704929452,3.4807121661721068,0.07473309608540912,0.20762941343720714,617962442.4285715,6.614803929042322
EOS,EOS,2.06,2022-03-16,5.9769869095459045,-0.377643504531722,-0.3829034947136797,0.16730838048229454,873740163.5714285,6.6857818334504975
EOS,EOS,2.09,2022-03-17,9.029431453295164,51.66064267448294,0.014563106796116498,0.11074894418020796,1111940821.4285715,6.475870510916523
Ellipsis,EPS,0.164725,2022-03-16,12.578376174950774,51.66064267448294,-0.3829034947136797,0.07950151800925238,1070148116.7142857,6.4542582408421545
Ellipsis,EPS,0.166502,2022-03-17,18.488318399296034,-0.88107,0.010787676430414228,0.05408820739684342,899252347.5714285,6.5901797269195495
Ergo,ERG,3.26,2022-03-16,178.03210220752257,1.295774647887324,0.44748152752535253,0.005616964511458462,733249776.8571428,6.458630209392083
Ergo,ERG,3.26,2022-03-17,114.9483966778728,-0.7679715302491104,0.0,0.008699555878124718,710949960.2857143,5.173762226691867
Sifchain,EROWAN,0.091107956047,2022-03-16,18.305466283977502,-0.9939663605266887,-0.3829034947136797,0.054628490992075125,670925665.5714285,1.4348595006438274
Sifchain,EROWAN,0.092998915614,2022-03-17,27.64096536383518,-0.9548548953330097,0.020755152997006254,0.036178186500981535,392807742.71428573,1.5165282495659347
Ethereum Classic,ETC,17.790167875,2022-03-16,11.320888740836557,11.885167464114833,0.44748152752535253,0.08833228758735288,608758512.5714285,9.846705330534883
Ethereum Classic,ETC,17.790167875,2022-03-17,14.216863185919712,51.66064267448294,0.0066839955440030074,0.07033900424605573,1111739943.5714285,12.592737738952081
Ethereum,ETH,17.790167875,2022-03-16,16.56334376429616,51.66064267448294,0.44748152752535253,0.0603742827674442,2667166723.5535717,1033.5328261823468
Ethereum,ETH,17.790167875,2022-03-17,24.858288150691525,51.66064267448294,0.029153807193531556,0.04022803154979847,2667166723.5535717,1353.2925229581613
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,17.790167875,2022-03-16,29.223335330758715,19.294478527607364,-0.3829034947136797,0.03421922886904222,2667166723.5535717,1347.2869238242065
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,17.790167875,2022-03-17,63.231079216458205,51.66064267448294,0.05486698911729149,0.015815007625865626,2667166723.5535717,1340.520678779303
Electroneum,ETN,0.005086662997,2022-03-16,266.05859022340087,-0.945304061198814,-0.3829034947136797,0.001977376880063815,2667166723.5535717,1340.5296703684885
Electroneum,ETN,0.005214209583,2022-03-17,266.05859022340087,-0.9998063791465651,0.02507470734255901,0.0020289995882416616,2667166723.5535717,1343.2294083514928
STASIS EURO,EURS,1.1,2022-03-16,29.493370228802153,-0.9594245665805976,0.44748152752535253,0.03390592503475362,2667166723.5535717,1345.8180461834183
STASIS EURO,EURS,1.11,2022-03-17,24.684619831658743,-0.9995955414825044,0.009090909090909038,0.04051105533808833,2667166723.5535717,1059.30400203952
Euro Tether,EURT,1.1,2022-03-16,8.953605073403866,-0.9996105395089966,-0.009009009009009028,0.11168685594257877,117802646.14285715,32.86475760084405
Euro Tether,EURT,1.11,2022-03-17,15.518150980543503,-0.9832224909310762,0.009090909090909038,0.0644406670133439,140641171.57142857,26.104207567408174
Everscale,EVER,0.191627,2022-03-16,266.05859022340087,-0.9972542341309644,-0.3829034947136797,2.4497022696624243e-05,167764910.42857143,0.5581560851439205
Everscale,EVER,0.19269,2022-03-17,266.05859022340087,36.88141658168513,0.005547234992981265,5.7806322600391464e-05,191907601.2857143,0.5249706745366618
Energy Web Token,EWT,4.91,2022-03-16,92.33899747559327,51.66064267448294,0.44748152752535253,0.010829660569623539,207903920.0,1.6116769006422735
Energy Web Token,EWT,5.03,2022-03-17,165.09807405646285,3.5727272727272723,0.024439918533604832,0.006057005847675753,218495656.2857143,2.1040322429100073
e-Radix,EXRD,0.122181,2022-03-16,187.0417900587066,-0.8899270270270271,-0.3829034947136797,0.005346398789736407,267965492.7142857,2.2006071276789445
e-Radix,EXRD,0.128151,2022-03-17,227.16009303565025,-0.883499090909091,0.04886193434331032,0.00440218168005003,308206533.85714287,2.2818804421691268
FEG Token BSC,FEG,3.984e-09,2022-03-16,266.05859022340087,-0.9999999964108108,-0.3829034947136797,0.0030331146101640525,299381348.0,2.364299007632322
FEG Token,FEG,3.708e-09,2022-03-16,138.21331470650392,-0.9999999806499085,-0.06927710843373502,0.007235192948837821,283541899.0,2.383151278544429
FEG Token BSC,FEG,3.893e-09,2022-03-17,266.05859022340087,-0.9999999797965644,0.049892125134843424,0.0016545814170177927,269946205.14285713,2.4015847651833884
FEG Token,FEG,3.712e-09,2022-03-17,255.79143772432994,-0.9999999992439919,-0.046493706652966815,0.003909435002580947,262391880.0,1.8863157240770856
Fei USD,FEI,1.0,2022-03-16,54.3405178731731,-0.8011928429423459,0.44748152752535253,0.018402474601621,311835975.28571427,0.3669738053838451
Fei USD,FEI,1.0,2022-03-17,93.34791654253146,7.184578616969905,0.0,0.010712611882926996,322798374.71428573,0.47774112656319756
Fetch.ai,FET,0.327851,2022-03-16,10.417132546768007,1.5583179218265957,-0.3829034947136797,0.09599570664100433,282283650.0,0.47140918730317183
Fetch.ai,FET,0.333007,2022-03-17,12.588477308204878,51.66064267448294,0.015726656316436438,0.07943772511296686,291245874.0,0.4485027670480112
Bonfida,FIDA,1.61,2022-03-16,19.411487827125647,51.66064267448294,0.44748152752535253,0.05151588630947692,281842730.4285714,0.606181176384109
Bonfida,FIDA,1.65,2022-03-17,11.923962217659584,51.66064267448294,0.024844720496894235,0.08386474074188055,271051985.0,0.6487039203246661
Filecoin,FIL,17.27,2022-03-16,11.544288774646805,51.66064267448294,0.44748152752535253,0.08662291974159272,685311234.8571428,6.177311152855092
Filecoin,FIL,17.67,2022-03-17,16.237874013902037,16.67,0.023161551823972282,0.061584416724988204,1055813997.1428572,8.062575896439476
FLEX Coin,FLEX,3.97,2022-03-16,0.23495805326186675,2.97,-0.3829034947136797,0.20762941343720714,1020206051.5714285,7.849700277998955
FLEX Coin,FLEX,3.95,2022-03-17,0.23578752138042994,11.048156022095403,-0.005037783375314908,0.20762941343720714,1032641372.5714285,7.516668779662061
flexUSD,FLEXUSD,1.01,2022-03-16,266.05859022340087,2.0329692769221066,-0.3829034947136797,0.0013486540769421106,1018870740.1428572,7.425859585516393
flexUSD,FLEXUSD,1.0,2022-03-17,266.05859022340087,-0.3788819875776398,-0.00990099009900991,0.0023568887223541003,1025643310.4285715,7.4992129817542015
Floki Inu,FLOKI,2.8340322e-05,2022-03-16,39.76188873013865,-0.9999828240472727,-0.3829034947136797,0.025149710739017832,1049924665.1428572,7.7054984407613984
Floki Inu,FLOKI,2.8878952e-05,2022-03-17,36.114994553427515,-0.9999983277966416,0.019005782644248015,0.027689329940798632,651636087.4285715,6.282105436465439
Flow,FLOW,5.43,2022-03-16,33.47771933607071,-0.6926994906621393,0.44748152752535253,0.029870613047482772,476323828.71428573,2.2046889789964284
Flow,FLOW,5.72,2022-03-17,17.113951754095677,0.4408060453400502,0.05340699815837935,0.058431858075133465,721966633.1428572,2.5167403638770525
Flux,FLUX,1.43,2022-03-16,21.31891333741054,-0.6379746835443039,-0.3829034947136797,0.04690670599261712,724640169.1428572,2.444665401539043
Flux,FLUX,1.43,2022-03-17,29.466936240052224,0.41584158415841577,0.0,0.03393634111987435,752579036.5714285,2.418922855548803
ShapeShift FOX Token,FOX,0.273188,2022-03-16,124.60013642335029,-0.726812,-0.3829034947136797,0.008025673395752385,744196243.5714285,2.490759266155393
ShapeShift FOX Token,FOX,0.272417,2022-03-17,110.34731673316563,51.66064267448294,-0.002822232308886119,0.00906229557369421,717965891.2857143,2.4554464526884376
Frax,FRAX,0.998392,2022-03-16,157.57599704609063,51.66064267448294,0.44748152752535253,0.0063461442018196606,1089775260.4285715,2.340860072305164
Frax,FRAX,0.999541,2022-03-17,180.4378681583777,-0.815922467771639,0.0011508505677129133,0.005542073901705927,1225511089.7142856,1.8831160055442118
Fantom,FTM,1.22,2022-03-16,2.6194915089015396,-0.7867132867132867,0.2205602371488513,0.20762941343720714,1374343807.0,0.4925427077018909
Fantom,FTM,1.22,2022-03-17,4.686742302107713,-0.14685314685314688,0.0,0.20762941343720714,1770563078.142857,0.4637172618206142
FTX Token,FTT,17.790167875,2022-03-16,63.70649293747344,28.62937062937063,0.44748152752535253,0.015696987134128988,2552661917.571429,15.705633902636762
FTX Token,FTT,17.790167875,2022-03-17,93.90314416581873,51.66064267448294,0.015341043190937098,0.010649270680800117,2667166723.5535717,20.376700158762176
FUNToken,FUN,0.010933267139,2022-03-16,135.70860110718922,-0.9598656943619525,-0.3829034947136797,0.007368729703507529,2667166723.5535717,20.40386794019752
FUNToken,FUN,0.011072744983,2022-03-17,139.74427962448794,-0.9889094213665575,0.012757197114709573,0.007155927975636192,2667166723.5535717,20.502494951858065
Function X,FX,0.488809,2022-03-16,110.45349817745269,-0.5109665336389403,0.44748152752535253,0.009053583784131645,2622714101.142857,20.551893286772135
Function X,FX,0.490287,2022-03-17,82.57324964969514,-0.5981254098360655,0.0030236759143140723,0.012110459552486462,2216632173.857143,20.621089304745777
Frax Share,FXS,17.790167875,2022-03-16,213.32947066712225,13.688524590163937,0.44748152752535253,0.004687584874573625,1920586261.7142856,20.05468524143983
Frax Share,FXS,17.71,2022-03-17,266.05859022340087,-0.58201557705924,-0.01171875,0.003063338471749741,1237743388.5714285,16.22571089999843
Gala,GALA,0.227781,2022-03-16,3.107923274558914,-0.994705230125523,-0.3829034947136797,0.20762941343720714,637348846.5714285,8.575347196867392
Gala,GALA,0.230194,2022-03-17,2.9023887444366236,20.054456739548254,0.010593508677194219,0.20762941343720714,869098437.7142857,8.553327036449604
GuildFi,GF,1.54,2022-03-16,9.093990882525544,51.66064267448294,0.44748152752535253,0.10996272295824915,861790975.8571428,8.41424259757864
GuildFi,GF,1.58,2022-03-17,16.944605440025303,2.2323463766010856,0.025974025974025983,0.05901583271085637,838991227.8571428,8.315124318755524
Gains Farm,GFARM2,17.790167875,2022-03-16,266.05859022340087,51.66064267448294,0.44748152752535253,0.0016467415304113676,817664327.7142857,854.658664033242
Gains Farm,GFARM2,17.790167875,2022-03-17,266.05859022340087,51.66064267448294,0.02783939320441875,0.001658398401755478,682248479.7142857,1119.989792327852
Aavegotchi,GHST,1.95,2022-03-16,4.146181634884932,-0.8898927159796726,-0.3829034947136797,0.20762941343720714,552821363.2857143,1121.5108422331411
Aavegotchi,GHST,1.94,2022-03-17,4.063214372881478,7.516952687010768,-0.00512820512820511,0.20762941343720714,324651826.14285713,1121.3437197656401
Golem,GLM,0.465346,2022-03-16,29.201706751174097,1.0215383546052457,-0.3829034947136797,0.03424457373402647,142709974.0,1121.3207350361167
Golem,GLM,0.466554,2022-03-17,38.58315329769495,-0.6970428571428571,0.0025959178761609802,0.025918047503383876,199845210.2857143,1121.425540127212
Moonbeam,GLMR,2.38,2022-03-16,12.771175788640683,0.5063291139240504,0.44748152752535253,0.07830132609163908,258146008.57142857,1121.347552119277
Moonbeam,GLMR,2.41,2022-03-17,10.85166428603796,-0.9989372257623531,0.0126050420168069,0.0921517634199785,315978381.71428573,880.3469273254291
STEPN,GMT,0.534126,2022-03-16,0.31426468302951743,-0.9997708380885368,-0.3829034947136797,0.20762941343720714,349557308.5714286,0.9176176682475966
STEPN,GMT,0.761181,2022-03-17,0.3358415703805773,-0.6096507692307692,0.4250963255860978,0.20762941343720714,397974909.0,0.9195430248167676
GMX,GMX,17.790167875,2022-03-16,43.69765490864818,10.742268041237114,0.44748152752535253,0.0228845232562375,405291642.0,8.21442561822408
GMX,GMX,17.790167875,2022-03-17,60.07351295784087,51.66064267448294,0.11808604038630377,0.016646271389219276,366138927.4285714,11.189051997809875
Gnosis,GNO,17.790167875,2022-03-16,191.86231568682462,51.66064267448294,0.44748152752535253,0.005212070939622622,378558787.4285714,110.04650030628996
Gnosis,GNO,17.790167875,2022-03-17,266.05859022340087,51.66064267448294,0.02466285178864247,0.002086096203626007,392118934.5714286,142.92815572037193
GPEX,GPX,3.83,2022-03-16,266.05859022340087,0.5892116182572613,-0.3829034947136797,0.0012404386355054718,343369512.71428573,142.77766550600285
GPEX,GPX,3.77,2022-03-17,266.05859022340087,6.05825966157798,-0.015665796344647487,0.0011562870631757558,318475021.5714286,142.42921244178436
The Graph,GRT,0.440816,2022-03-16,7.028356310618894,-0.4208788711226371,-0.3829034947136797,0.14228077743997347,643523623.2857143,142.46440813333646
The Graph,GRT,0.4138,2022-03-17,11.891473535415642,-0.9818349429323968,-0.06128634169358638,0.08409386751118453,984800572.1428572,144.5755230832263
GateToken,GT,6.52,2022-03-16,127.3177982537882,-0.7440125638005497,0.44748152752535253,0.0078543613989197,1097567979.142857,146.18165824358968
GateToken,GT,6.32,2022-03-17,141.13380410601994,-0.978850851654787,-0.030674846625766805,0.007085474711988903,1155547653.0,114.4175995390656
Gitcoin,GTC,5.67,2022-03-16,6.156442121939433,-0.9814826910516002,-0.10284810126582289,0.16243147912271366,1085365125.857143,2.5813102653387627
Gitcoin,GTC,5.65,2022-03-17,10.228544301910562,0.47519582245430825,-0.003527336860670083,0.09776562240760034,1076170087.857143,2.66888790184396
Gemini Dollar,GUSD,1.0,2022-03-16,111.85695037971405,-0.7347480106100795,-0.3829034947136797,0.008939989840643432,1106386587.7142856,2.921464094828534
Gemini Dollar,GUSD,0.999103,2022-03-17,142.69440031633764,1.2664853362854345,-0.0008970000000000367,0.007007983479261353,769154997.4285715,2.823103203926924
GXChain,GXC,1.64,2022-03-16,10.942172473234331,2.963267278878685,0.44748152752535253,0.09138953004497981,421209426.71428573,2.6081097176185195
GXChain,GXC,1.62,2022-03-17,11.049579131469036,-0.7515337423312883,-0.012195121951219412,0.09050118453398963,298677055.14285713,2.4636071790104586
Hedera,HBAR,0.200008,2022-03-16,59.8379326934759,-0.9683531645569621,-0.3829034947136797,0.01671180729325279,722077911.5714285,2.2804902805081997
Hedera,HBAR,0.206426,2022-03-17,80.48874200791803,-0.9635932980599647,0.032088716451341925,0.012424097768873387,1293992559.4285715,1.8719729776811556
Huobi BTC,HBTC,17.790167875,2022-03-16,266.05859022340087,51.66064267448294,0.44748152752535253,0.00011602587365624331,1516464024.4285715,15578.306850084524
Huobi BTC,HBTC,17.790167875,2022-03-17,266.05859022340087,51.66064267448294,-0.007477448166751444,0.0013445788545382311,1698720169.2857144,20036.51752834216
Humans.ai,HEART,0.044270474958,2022-03-16,266.05859022340087,-0.9556897787735599,-0.3829034947136797,0.0014153223662633386,1832742678.4285715,20036.61071204587
Humans.ai,HEART,0.041455610624,2022-03-17,266.05859022340087,-0.9747221886439025,-0.06358333260870819,0.000686597542246869,2002305626.142857,20036.766709030053
Metahero,HERO,0.045156504195,2022-03-16,27.940243478260868,-0.9721256146944445,0.08927364753029199,0.035790668781324614,2018265647.7142856,20036.920389067458
Metahero,HERO,0.044697410123,2022-03-17,30.138370613469124,-0.7765218885094596,-0.010166731906825488,0.03318029407844266,1491381016.2857144,20036.93554564034
Hermez Network,HEZ,6.09,2022-03-16,266.05859022340087,28.502097603983994,0.44748152752535253,0.001035785806961478,922586442.8571428,20036.361494813493
Hermez Network,HEZ,6.17,2022-03-17,266.05859022340087,-0.9998503054666164,0.013136288998357948,0.000660285156516155,703400185.1428572,15461.391982145591
Hive,HIVE,0.869127,2022-03-16,25.913336342867208,-0.9999787546624747,-0.3829034947136797,0.038590167887635037,516422623.4285714,2.904944301242055
Hive,HIVE,0.921978,2022-03-17,12.458207779271076,19.826024588050906,0.060809294844136774,0.08026836746645669,378333914.71428573,2.829421908051437
Handshake,HNS,0.156275,2022-03-16,266.05859022340087,2.7696948048216017,-0.3829034947136797,0.0026732582067675037,201850994.2857143,2.816301599321637
Handshake,HNS,0.155984,2022-03-17,266.05859022340087,2.454297509975794,-0.0018621020636697683,0.00231806668773644,179035872.14285713,2.8034842463564447
Helium,HNT,17.790167875,2022-03-16,97.42599897982299,51.66064267448294,0.44748152752535253,0.010264200628900924,457485321.14285713,7.773547783001281
Helium,HNT,17.790167875,2022-03-17,107.62730548127556,2.7668308702791466,0.05616942909760603,0.009291322453240965,773220008.8571428,10.307341961244022
Hoo Token,HOO,1.34,2022-03-16,13.309857281785442,-0.7828200972447326,-0.3829034947136797,0.07513228570591071,774392726.7142857,10.574259880768247
Hoo Token,HOO,1.39,2022-03-17,12.956312509305455,0.5993059702437042,0.03731343283582067,0.0771824544430973,744629410.0,10.526704202241413
Holo,HOT,0.00414796568,2022-03-16,11.619604785158186,-0.9955010144710611,-0.3829034947136797,0.08606144688133524,800607447.1428572,10.619555223234247
Holo,HOT,0.004092449012,2022-03-17,15.858863798465421,-0.9738125163205887,-0.013384071200897685,0.06305621970829743,893892340.2857143,10.635603058831745
